GO:0007062	GO	BP	sister chromatid cohesion	CDCA5,DDX11,DSCC1,FBXW7,GSG2,HDAC8,HORMAD1,HORMAD2,KIF22,MAU2,MCMBP,MRE11A,NAA50,NIPBL,PAPD7,PDS5B,PHB2,POGZ,RAD51C,RB1,REC8,SMC1A,SMC3,STAG2
GO:0007063	GO	BP	regulation of sister chromatid cohesion	AXIN2,BUB1,CDCA5,CTCF,CTNNB1,ESPL1,HDAC8,NSMCE2,RB1,SMC5,WAPAL
GO:0007064	GO	BP	mitotic sister chromatid cohesion	CDCA5,DSCC1,GSG2,MAU2,NAA50,NIPBL,PDS5B,POGZ,RB1,SMC1A
GO:0007067	GO	BP	mitotic nuclear division	ABL1,AKAP8,ANAPC11,ARHGEF10,ARPP19,AURKA,AURKB,AURKC,BECN1,BUB1B,CCNB1,CDC23,CDC27,CDCA5,CDCA8,CDK11A,CDK11B,CENPE,CETN2,CHAMP1,CHEK2,CHMP1A,CHMP1B,CHMP2A,CHMP2B,CHMP4A,CHMP4B,CHMP4C,CHMP5,CHMP6,CHMP7,CIT,CLASP1,CLIP1,CLTC,CLTCL1,CTDP1,CUL3,DCTN1,DCTN2,DIS3L2,DLGAP5,DSCC1,EML4,ENSA,EPS8,ESPL1,FBXL7,FBXO5,FLNA,GEM,GSG2,HGF,INO80,JTB,KIF11,KIF14,KIF15,KIF18A,KIF22,KIF23,KIF25,KIF2A,KIF2C,KIF3B,KIF4A,KIF4B,KIFC1,KLHL22,KNSTRN,MAP10,MASTL,MAU2,NAA50,NCAPD2,NCAPD3,NCAPG,NCAPH,NDC80,NEK2,NEK3,NIPBL,NOLC1,NUSAP1,PAPD7,PBK,PBRM1,PDS5B,PHF13,PINX1,PKMYT1,PLK1,POGZ,PPP1R12A,PPP2R2D,PPP5C,PSRC1,PTEN,RAB11A,RACGAP1,RAN,RB1,RECQL5,RHOA,RRS1,SEH1L,SETDB2,SIRT7,SKA1,SKA2,SKA3,SMARCA4,SMC1A,SMC2,SMC3,SMC4,SPAG5,SPDL1,SPICE1,SUGT1,TEX14,UBE2C,UBE2S,USP16,VPS4A,VPS4B,YEATS4,ZNF207,ZNF268,ZW10,ZWINT
GO:0007076	GO	BP	mitotic chromosome condensation	CDCA5,CHMP1A,NCAPD2,NCAPD3,NCAPG,NCAPH,NUSAP1,PAPD7,PHF13,SMC2,SMC4
GO:0007077	GO	BP	mitotic nuclear envelope disassembly	AAAS,BANF1,CCNB1,CCNB2,CDK1,CNEP1R1,CTDNEP1,EMD,LMNA,LPIN1,NEK6,NEK9,NUP107,NUP133,NUP153,NUP155,NUP160,NUP188,NUP205,NUP210,NUP214,NUP35,NUP37,NUP43,NUP50,NUP54,NUP62,NUP85,NUP88,NUP93,NUP98,NUPL1,NUPL2,PLK1,POM121,PRKCA,PRKCB,RAE1,RANBP2,SEH1L,TPR,VRK1
GO:0007080	GO	BP	mitotic metaphase plate congression	BECN1,CCNB1,CDC23,CDCA5,CDCA8,CENPE,CHMP1A,CHMP1B,CHMP2A,CHMP2B,CHMP4A,CHMP4B,CHMP4C,CHMP5,CHMP6,CHMP7,CUL3,KIF14,KIF18A,KIF22,KIF2C,KIFC1,PINX1,PSRC1,RAB11A,RRS1,SEH1L,SPDL1,VPS4A,VPS4B,ZW10
GO:0007084	GO	BP	mitotic nuclear envelope reassembly	ANKLE2,BANF1,EMD,LMNA,PPP2CA,PPP2R1A,PPP2R2A,REEP3,REEP4,VRK1
GO:0007088	GO	BP	regulation of mitotic nuclear division	ANAPC1,ANAPC10,ANAPC11,ANAPC2,ANAPC4,ANAPC5,ANAPC7,ANLN,APC,ATM,AURKA,AURKAIP1,BECN1,BMP4,BMP7,BORA,BUB1,BUB1B,BUB3,CCDC8,CD28,CDC16,CDC20,CDC23,CDC25C,CDC26,CDC27,CDC6,CDCA5,CDK13,CENPE,CENPF,CHEK1,CHMP1A,CHMP1B,CHMP2A,CHMP2B,CHMP4B,CHMP4C,CHMP5,CSNK2A1,CSNK2A2,CUL3,CUL7,CUL9,DAPK3,DLGAP5,DMRT1,DRD3,EDN1,EDN3,EGF,EPGN,EREG,ESPL1,FBXO5,IGF1,IGF2,IL1A,IL1B,INS,INSR,KIF11,KIF20B,KLHL22,KNTC1,L3MBTL1,LRP5,MAD1L1,MAD2L1,MAD2L1BP,MAD2L2,NEK2,NEK6,NME6,NPM2,NSMCE2,NUSAP1,OBSL1,PDGFB,PDGFRB,PDXP,PHB2,PHIP,PIN1,PKMYT1,PLK1,PPP1R9B,PRMT5,PTEN,RB1,RCC1,RGCC,SIRT2,SMC5,TEX14,TGFA,TOM1L1,TOM1L2,TPR,TTK,UBE2C,UBE2D1,UBE2E1,VPS4B,ZNF207,ZW10
GO:0007093	GO	BP	mitotic cell cycle checkpoint	ANAPC1,ANAPC10,ANAPC11,ANAPC2,ANAPC4,ANAPC5,ANAPC7,APC,ATF2,ATM,BCL2L1,BLM,BUB1,BUB1B,BUB3,CASP2,CCNA2,CCND1,CDC16,CDC20,CDC23,CDC26,CDC27,CDK2,CDK5RAP3,CDKN1A,CDKN1B,CDKN2B,CENPF,CHEK2,CHFR,CLSPN,CRADD,CSNK2A1,CSNK2A2,DLG1,FBXO31,FOXN3,GML,GTSE1,HMGA2,HRAS,INTS3,KLHL22,KNTC1,MAD1L1,MAD2L1,MAD2L1BP,MAD2L2,MDC1,MDM2,MUC1,NABP1,NABP2,NAE1,NBN,NEK11,PIDD1,PLK1,PLK2,PLK3,PML,PRCC,PRKDC,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMA8,PSMB1,PSMB10,PSMB11,PSMB2,PSMB3,PSMB4,PSMB5,PSMB6,PSMB7,PSMB8,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD1,PSMD10,PSMD11,PSMD12,PSMD13,PSMD14,PSMD2,PSMD3,PSMD4,PSMD5,PSMD6,PSMD7,PSMD8,PSMD9,PSME1,PSME2,PSME3,PSME4,PSMF1,RAD17,RB1,RFWD2,RFWD3,RPA2,RPS27A,RPS27L,SETMAR,SMC1A,SOX4,TAOK3,TEX14,TGFB1,TICRR,TIPIN,TP53,TPR,TRIAP1,TTK,UBA52,UBB,UBC,UBE2C,UBE2D1,UBE2E1,USP17L2,WNT9A,ZNF207,ZW10,ZWILCH,ZWINT
GO:0007094	GO	BP	mitotic spindle assembly checkpoint	ANAPC1,ANAPC10,ANAPC11,ANAPC2,ANAPC4,ANAPC5,ANAPC7,APC,ATM,BUB1,BUB1B,BUB3,CDC16,CDC20,CDC23,CDC26,CDC27,CENPF,KLHL22,MAD1L1,MAD2L1,MAD2L2,PLK1,TEX14,TPR,TTK,UBE2C,UBE2D1,UBE2E1,ZNF207
GO:0007095	GO	BP	mitotic G2 DNA damage checkpoint	ATM,BLM,CCNA2,CDK5RAP3,FOXN3,HMGA2,NBN,TAOK3
GO:0007096	GO	BP	regulation of exit from mitosis	ANLN,CDC23,CDCA5,KNTC1,MAD2L1BP,NPM2,PHB2,PPP1R9B,RGCC,SIRT2,UBE2C,ZW10
GO:0007098	GO	BP	centrosome cycle	ARHGEF10,BRCA2,BRSK1,C2CD3,CCP110,CDK1,CDK2,CENPJ,CEP135,CEP152,CEP192,CEP250,CEP63,CETN2,CETN3,CNTROB,CTNNB1,FBXW5,KIF3B,NDE1,NEK2,NPM1,PKD2,PLK4,ROCK2,SASS6,STIL,TUBE1,USP33
GO:0007099	GO	BP	centriole replication	C2CD3,CCP110,CENPJ,CEP135,CEP152,CEP63,CETN2,CNTROB,PLK4,SASS6
GO:0007126	GO	BP	meiotic nuclear division	APITD1,ASZ1,ATM,BAG6,BOLL,BRDT,CCDC79,CCNA1,CCNB1IP1,CDK2,CYP26B1,DMC1,DPEP3,DUSP13,EREG,FANCM,FKBP6,FMN2,HORMAD1,HORMAD2,HSPA2,ING2,KIAA0430,KLHDC3,M1AP,MEI4,MEIOB,MLH3,MRE11A,MSH4,MSH6,PIM2,PLD6,PRDM9,RAD21,RAD50,RAD51,RAD51B,RAD51D,RAD54B,RAD54L,REC8,RNF212,SGOL1,SMC1A,SMC3,SPDYA,SPIRE1,SPIRE2,STAG3,STRA13,SYCE1,SYCE2,SYCE3,SYCP1,SYCP2,SYCP3,TDRD12,TDRD9,TDRKH,TEX11,TEX14,TEX40,TOP3A,TRIP13,WEE2,XRCC2,ZFP42,ZW10
GO:0007127	GO	BP	meiosis I	APITD1,ATM,BAG6,BRDT,CCDC79,CCNA1,CCNB1IP1,FANCM,FMN2,HORMAD1,ING2,KLHDC3,MEI4,MEIOB,MLH3,MRE11A,MSH4,MSH6,PRDM9,RAD21,RAD50,RAD51,RAD51B,RAD51D,RAD54B,REC8,RNF212,STAG3,STRA13,SYCE1,SYCE2,SYCE3,SYCP1,SYCP2,SYCP3,TEX11,TRIP13
GO:0007129	GO	BP	synapsis	BAG6,CCDC79,CCNB1IP1,HORMAD1,MEI4,MEIOB,RNF212,STAG3,SYCE1,SYCE2,SYCE3,SYCP1,SYCP2,TRIP13
GO:0007130	GO	BP	synaptonemal complex assembly	BAG6,HORMAD1,STAG3,SYCE1,SYCE2,SYCE3,SYCP1,SYCP2,TRIP13
GO:0007131	GO	BP	reciprocal meiotic recombination	APITD1,ATM,CCNB1IP1,FANCM,KLHDC3,MEIOB,MLH3,MRE11A,MSH4,RAD21,RAD50,RAD51,RAD51B,RAD51D,RAD54B,REC8,RNF212,STRA13,SYCE3,SYCP1,TEX11,TRIP13
GO:0007140	GO	BP	male meiosis	ASZ1,BRDT,CCNA1,CYP26B1,DPEP3,HSPA2,ING2,M1AP,MEIOB,PIM2,SPDYA,SYCP3,TDRD12,TDRD9,TDRKH,TEX14,TEX40
GO:0007143	GO	BP	female meiotic division	EREG,FMN2,KIAA0430,MEIOB,SPIRE1,SPIRE2,WEE2
GO:0007156	GO	BP	homophilic cell adhesion via plasma membrane adhesion molecules	AMIGO1,AMIGO2,CADM1,CADM3,CD84,CDH1,CDH13,CDH17,CEACAM1,CELSR2,DSCAML1,DSG2,FAT2,ITGB1,MPZL2,NPTN,PKD1,PTPRM,PTPRT,PVRL1,PVRL2,PVRL3,ROBO1,ROBO2,TENM3,TRO
GO:0007157	GO	BP	heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules	AMICA1,AMIGO1,AMIGO2,AMIGO3,CADM1,CADM3,CBLN1,CD164,CD209,CXADR,DCHS1,FAT4,GRID2,ICAM1,IL1RAPL1,ITGAL,LPHN1,NLGN1,PTPRD,PVRL1,REG3A,SELE,UMOD,VCAM1
GO:0007158	GO	BP	neuron cell-cell adhesion	CDK5R1,CNTN4,NCAM2,NINJ2,NLGN1,NLGN2,NLGN3,NLGN4X,NLGN4Y,NRXN1,NRXN2,NRXN3,RET
GO:0007159	GO	BP	leukocyte cell-cell adhesion	ADA,ADAM17,AMICA1,ANXA1,APOA4,ATP7A,BATF,BMP7,BTN3A1,CASP8,CCL19,CCL21,CCL5,CCR7,CD1C,CD1D,CD2,CD209,CD276,CD28,CD3D,CD3E,CD3G,CD4,CD40LG,CD44,CD7,CD74,CD80,CD86,CD8A,CD8B,CERCAM,CHD7,CLEC4M,CLEC7A,CTPS1,CXADR,DDOST,DOCK8,DPP4,ELF4,EOMES,F2RL1,FADD,FERMT3,FKBP1A,FOXP1,FOXP3,GCNT1,GLI3,GOLPH3,HLA-E,HSPD1,ICAM1,ICOSLG,IL12B,IL1B,IL2,IL6,INS,IRF4,ITGA4,ITGAL,ITGB1,ITGB2,ITGB7,ITK,JAG2,KIF13B,KIT,LAT,LCK,LCP1,LEF1,LIG4,LILRB1,MADCAM1,MICA,MICB,NCK1,NCK2,NHEJ1,NT5E,PIK3CD,PIK3CG,PODXL2,PPP3CA,PPP3CB,PRLR,PTGER4,PTPN2,PTPN22,PTPRC,RAC2,RAG1,RAG2,RHOH,RIPK3,ROCK1,RORA,RORC,RSAD2,S100A8,S100A9,SELE,SELP,SEMA4D,SHH,SLA2,SLC11A1,SOX4,STOML2,SYK,THEMIS,TNF,TNFRSF4,TNFSF14,TNFSF18,TNFSF4,TNIP1,TREML2,TSTA3,UMOD,VCAM1,ZAP70,ZFPM1
GO:0007160	GO	BP	cell-matrix adhesion	ACTN1,ACTN2,ACTN3,ADAM15,ADAM9,ADAMTS12,ADAMTS13,ARHGEF7,BCAM,CCL21,CD34,CD44,CD63,COL17A1,COL3A1,CTTN,DDR1,DEFB118,DLC1,ECM2,EMP2,FBLN5,FERMT2,FGA,FGB,FGG,HOXD3,HPSE,ILK,ITGA1,ITGA10,ITGA11,ITGA2,ITGA3,ITGA4,ITGA7,ITGA8,ITGAL,ITGAV,ITGB1,ITGB1BP1,ITGB2,ITGB3,ITGB4,ITGB5,ITGB7,LAMA5,LYVE1,MADCAM1,MKLN1,NPNT,PARVG,PIP5K1A,PKD1,PPFIA1,PPFIA2,PTPRK,RAC1,RCC2,RHOD,SGCE,SIGLEC1,SORBS1,TAOK2,TESK2,THBS3,THY1,TIAM1,TIMM10B,TMEM8B,TRIP6,TSC1,VCAM1,VCL,VTN,WHAMM,ZYX
GO:0007162	GO	BP	negative regulation of cell adhesion	ACER2,ACTN4,ACVRL1,ADAM10,ADAM15,ADAM22,ADAMDEC1,ADAMTS18,ADIPOQ,ALOX12,ANGPT1,AP1AR,APOA1,APOD,ARHGAP6,ARHGDIA,ARHGDIB,ARHGDIG,ASS1,B4GALNT2,BCAS3,BMP2,BMP4,BTN2A2,C1QTNF1,CASK,CBLL1,CCL21,CCL25,CCL28,CD164,CD274,CD300A,CDH1,CDH13,CDKN2A,CEBPB,CLASP2,CORO1C,CTLA4,CXCL12,CYP1B1,DACT2,DLC1,DMTN,DSCAM,DUSP3,EPCAM,ERBB3,FBLN1,FOXJ1,FOXP3,FXYD5,FZD4,FZD7,GBP1,GCNT2,GLI3,GLMN,GTPBP4,HLA-G,HOXA7,HRG,IFNA2,IFNB1,IFNL1,IHH,IL10,IL1RN,IRF1,ITGB1BP1,JAK3,KANK1,KIAA0922,KLF4,KNG1,LAX1,LGALS3,LILRB1,LILRB2,LPXN,MAD2L2,MAP2K5,MAPK7,MFI2,MIA3,MUC1,MYADM,MYOC,NF2,NOTCH1,PDCD1LG2,PDE3B,PHLDB2,PLET1,PLG,PLXNB1,PLXNB3,PODXL,PRKCD,PRKG1,PRNP,PTEN,PTK2,PTPN2,PTPN22,PTPRC,PTPRO,RASA1,RC3H1,RCC2,RGCC,RND1,SEMA3E,SEMA4D,SEMA5A,SERPINE1,SERPINE2,SFTPD,SIPA1,SNAI2,SOCS5,SPINT2,SPN,SPOCK1,SRC,TACSTD2,TBCD,TGFB1,TGFBI,THBS1,TIGIT,TNFRSF21,TNFSF4,WNT1,XCL1,ZC3H8,ZNF703
GO:0007163	GO	BP	establishment or maintenance of cell polarity	ANK1,AQP1,ARHGEF11,BRSK1,BRSK2,CAP1,CAP2,CCL19,CCL21,CCL4,CCR7,CD3G,CDC42,CDC42BPB,CDK5RAP2,CENPA,CKAP5,CLASP1,CLASP2,CLIC4,CRB1,CRB2,DLG1,DOCK7,DST,DYNLT1,EPHB1,ERBB2IP,FAT1,FBF1,FERMT1,FGF13,FOXJ1,GBF1,GOLPH3,HTT,KIF2C,LMNA,MAP4,MAP7,MARK2,MOS,MPP7,MTCL1,MYO18A,NCKAP1L,NDC80,NDE1,PAFAH1B1,PARD3,PARD6B,PARVA,PARVB,PRKCI,PRKCZ,PTK2,RAB10,RAB11FIP2,SCRIB,SDCCAG8,SFRP5,SLC9A1,SNX27,SPDL1,SPN,STK11,SYNE4,WNT7B,WWC1,ZW10
GO:0007168	GO	BP	receptor guanylyl cyclase signaling pathway	GUCA1B,GUCY2C,GUCY2D,GUCY2F,NPPA,NPPB,NPPC,NPR1,NPR2,PDZD3
GO:0007171	GO	BP	activation of transmembrane receptor protein tyrosine kinase activity	ADRB2,ANGPT1,ANGPT4,CHRNA3,EGF,NRG1,NRG3,PILRB,PRLR
GO:0007172	GO	BP	signal complex assembly	CD3E,MAPK8IP2,NCK1,NCK2,PXN,SRC
GO:0007173	GO	BP	epidermal growth factor receptor signaling pathway	ADAM10,ADAM12,ADAM17,ADCY1,ADCY2,ADCY3,ADCY4,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,ADRBK1,AGO1,AGO2,AGO3,AGO4,AKT1,AKT1S1,AP2A1,AP2A2,AP2B1,AP2M1,AP2S1,AREG,ARHGEF7,BAD,BCAR1,BTC,CALM1,CAMK4,CASP9,CBL,CD19,CD28,CD80,CD86,CDC42,CDK1,CDKN1A,CDKN1B,CHUK,CLTA,CREB1,CSK,DGKD,EFEMP1,EGF,EGFR,EPN1,EPS15,EPS15L1,EPS8,ERBB2,ERBB2IP,ERBB3,ERBB4,EREG,FGF1,FGF10,FGF16,FGF17,FGF18,FGF19,FGF2,FGF20,FGF22,FGF23,FGF3,FGF4,FGF5,FGF6,FGF7,FGF8,FGF9,FGFR1,FGFR2,FGFR3,FGFR4,FOXO1,FOXO3,FOXO4,FRS2,FYN,GAB1,GAREM,GRB2,GRB7,GSK3A,GSK3B,HBEGF,HGS,HRAS,IQGAP1,IRS1,IRS2,ITPR1,ITPR2,ITPR3,KIF16B,KIT,KITLG,KL,KLB,KRAS,LCK,MAP2K1,MAP2K2,MAPK1,MAPK3,MAPKAP1,MDM2,MLST8,MOV10,MTOR,NCK2,NR4A1,NRAS,NRG1,NRG2,NRG4,PAG1,PDE1A,PDE1B,PDE1C,PDGFA,PDGFB,PDGFRA,PDGFRB,PDPK1,PHLPP1,PHLPP2,PIGR,PIK3C2A,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PLCE1,PLCG1,PRKACA,PRKACB,PRKACG,PRKAR1A,PRKAR1B,PRKAR2A,PRKAR2B,PRKCA,PRKCD,PRKCE,PRKCG,PTEN,PTPN11,PXN,RAF1,REPS2,RICTOR,RPS27A,RPS6KA5,RPS6KB2,SH3GL2,SH3KBP1,SHC1,SHC3,SOS1,SOX9,SPRY1,SPRY2,SRC,STAM,STAM2,TGFB1,THEM4,TNRC6A,TNRC6B,TNRC6C,TRAT1,TRIB3,TSC2,UBA52,UBB,UBC,VAV1,VIL1,YWHAB
GO:0007175	GO	BP	negative regulation of epidermal growth factor-activated receptor activity	CBLC,ERRFI1,SNX6,SOCS4,SOCS5,ZFYVE28,ZGPAT
GO:0007176	GO	BP	regulation of epidermal growth factor-activated receptor activity	ADAM17,ADRA2A,ADRA2B,ADRA2C,APP,CBLC,EGF,EPGN,EREG,ERRFI1,FBXW7,NCK2,SHC1,SNX6,SOCS4,SOCS5,TGFA,ZFYVE28,ZGPAT
GO:0007178	GO	BP	transmembrane receptor protein serine/threonine kinase signaling pathway	ACVR1,ACVR1B,ACVR1C,ACVR2A,ACVR2B,ACVRL1,ADAM9,ARHGEF18,ARRB2,ATOH8,ATP1B4,BAMBI,BMP10,BMP2,BMP4,BMP6,BMP7,BMPR1A,BMPR1B,BMPR2,CBL,CCNC,CCNT1,CCNT2,CDK8,CDK9,CDKN2B,CER1,CFC1,CGN,CHRD,CHRDL1,CITED1,CITED2,COL1A2,COL3A1,DLX5,E2F4,E2F5,EID2,ENG,F11R,FAM83G,FERMT2,FKBP1A,FMOD,FNTA,FOS,FOXH1,FSTL1,FURIN,GCNT2,GDF10,GDF15,GDF2,GDF5,GDF6,GDF7,GDF9,GREM2,HDAC1,HFE,HIPK2,HPGD,ID1,INHBA,INHBB,IRAK1,ITGB5,JUN,JUNB,KLF10,LEFTY1,LEFTY2,LTBP1,LTBP2,MAGI2,MAPK3,MEGF8,MEN1,MTMR4,MYC,NCOR1,NCOR2,NEDD4L,NEDD8,NLK,NOG,PARD3,PARD6A,PARP1,PDGFB,PMEPA1,PPM1A,PPP1CA,PPP1CB,PPP1CC,PPP1R15A,PRKCZ,PTK2,PTPRK,PXN,RBL1,RGMB,RHOA,RNF111,RPS27A,RUNX2,SCX,SERPINE1,SKI,SKIL,SLC33A1,SLC39A5,SMAD1,SMAD2,SMAD3,SMAD4,SMAD5,SMAD6,SMAD7,SMAD9,SMURF1,SMURF2,SNW1,SP1,SRC,STRAP,STUB1,TFDP1,TFDP2,TGFB1,TGFB1I1,TGFB2,TGFB3,TGFBR1,TGFBR2,TGFBR3,TGFBRAP1,TGIF1,TGIF2,TMEM100,TRIM33,UBA52,UBB,UBC,UBE2D1,UBE2D3,UBE2M,UCHL5,USP15,USP9X,USP9Y,WWTR1,XPO1,ZFYVE16,ZFYVE9,ZYX
GO:0007179	GO	BP	transforming growth factor beta receptor signaling pathway	ACVR1,ACVRL1,ADAM9,ARHGEF18,ARRB2,ATP1B4,BAMBI,BMPR1A,CBL,CCNC,CCNT1,CCNT2,CDK8,CDK9,CDKN2B,CGN,CITED1,COL1A2,COL3A1,E2F4,E2F5,EID2,F11R,FERMT2,FKBP1A,FMOD,FNTA,FOS,FOXH1,FURIN,GCNT2,GDF10,GDF15,GDF5,GDF9,HDAC1,HPGD,ID1,ITGB5,JUN,JUNB,KLF10,LEFTY1,LEFTY2,LTBP2,MEN1,MTMR4,MYC,NCOR1,NCOR2,NEDD4L,NEDD8,NLK,PARD3,PARD6A,PARP1,PDGFB,PMEPA1,PPM1A,PPP1CA,PPP1CB,PPP1CC,PPP1R15A,PRKCZ,PTK2,PTPRK,PXN,RBL1,RHOA,RNF111,RPS27A,SERPINE1,SKI,SKIL,SMAD1,SMAD2,SMAD3,SMAD4,SMAD5,SMAD7,SMURF1,SMURF2,SNW1,SP1,SRC,STRAP,STUB1,TFDP1,TFDP2,TGFB1,TGFB2,TGFB3,TGFBR1,TGFBR2,TGFBR3,TGFBRAP1,TGIF1,TGIF2,TRIM33,UBA52,UBB,UBC,UBE2D1,UBE2D3,UBE2M,UCHL5,USP15,USP9X,USP9Y,WWTR1,XPO1,ZFYVE9,ZYX
GO:0007183	GO	BP	SMAD protein complex assembly	EID2,FKBP1A,SMAD1,SMAD2,SMAD3,SMAD4,TGFB1,ZFYVE9
GO:0007184	GO	BP	SMAD protein import into nucleus	GDF5,JUN,TGFB1,TGFB2,ZFYVE9
GO:0007185	GO	BP	transmembrane receptor protein tyrosine phosphatase signaling pathway	FRS2,PTN,PTPRD,PTPRF,PTPRU,TRIO
GO:0007187	GO	BP	G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger	ADCY1,ADCY2,ADCY3,ADCY4,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,ADCYAP1,ADORA2A,ADRA1B,ADRA1D,ADRA2A,ADRB1,ADRB2,ADRB3,AGT,AGTR2,APLP1,AVPR2,CACNA1D,CALCR,CALCRL,CCL2,CCR1,CCR3,CHRM2,CHRM5,CNR1,CNR2,CORT,CRHR1,CRHR2,DRD1,DRD3,DRD4,DRD5,FFAR3,FLNA,FPR1,GABBR1,GALR2,GCGR,GHRH,GHRHR,GNAI1,GNAI2,GNAI3,GNAL,GNAS,GNAT3,GNB1,GNG2,GPER1,GPR133,GPR26,GPR3,GPR37,GPR37L1,GPR78,GRIK3,GRK5,GRM4,GRM7,GRM8,HRH2,HRH3,HTR1A,HTR1B,HTR1D,HTR1E,HTR1F,HTR4,HTR7,LHCGR,LPAR3,MC1R,MC2R,MC3R,MC4R,MC5R,MCHR1,MTNR1A,MTNR1B,NPY,NPY1R,OPRD1,OPRK1,OPRL1,OPRM1,P2RY12,PDE4D,PRKACB,PTGER2,PTGER4,PTGIR,PTH1R,PTHLH,RAPGEF2,RGS1,SSTR1,SSTR2,SSTR3,SSTR4,SSTR5,TBL3,TSHR,VIP,VIPR1,WASF2,XCR1
GO:0007188	GO	BP	adenylate cyclase-modulating G-protein coupled receptor signaling pathway	ADCY1,ADCY2,ADCY3,ADCY4,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,ADCYAP1,ADORA2A,ADRA1B,ADRA1D,ADRA2A,ADRB1,ADRB2,ADRB3,APLP1,AVPR2,CACNA1D,CALCR,CCR3,CHRM2,CHRM5,CNR1,CORT,CRHR1,CRHR2,DRD1,DRD3,DRD4,DRD5,FFAR3,FLNA,FPR1,GABBR1,GALR2,GCGR,GHRH,GHRHR,GNAI1,GNAI2,GNAI3,GNAL,GNAS,GNAT3,GNB1,GNG2,GPER1,GPR133,GPR26,GPR3,GPR37,GPR37L1,GPR78,GRIK3,GRK5,GRM4,GRM7,GRM8,HTR1A,HTR1B,HTR1D,HTR1E,HTR1F,MC4R,MCHR1,NPY1R,OPRK1,OPRL1,P2RY12,PDE4D,PRKACB,PTGER2,PTGER4,PTGIR,PTH1R,PTHLH,RAPGEF2,RGS1,VIP,WASF2
GO:0007189	GO	BP	adenylate cyclase-activating G-protein coupled receptor signaling pathway	ADCY1,ADCY2,ADCY3,ADCY4,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,ADCYAP1,ADORA2A,ADRB1,CALCR,CRHR1,DRD1,DRD3,DRD5,GHRH,GHRHR,GNAL,GNAS,GNB1,GNG2,GPER1,GPR133,GPR26,GPR3,GPR78,PDE4D,PTGER2,PTGIR,PTH1R,PTHLH,RAPGEF2,VIP
GO:0007190	GO	BP	activation of adenylate cyclase activity	ACR,ADCYAP1,ADCYAP1R1,ADORA2A,ADORA2B,ADRB1,ADRB2,ADRB3,AVPR2,CAP1,CAP2,CRHR1,DRD1,DRD5,EDNRA,GIPR,GLP1R,LHCGR,NTRK1,NTRK2,P2RY11,PRKCA,RAF1
GO:0007191	GO	BP	adenylate cyclase-activating dopamine receptor signaling pathway	DRD1,DRD3,DRD5,GNB1,GNG2
GO:0007193	GO	BP	adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway	ADCY1,ADCY2,ADCY3,ADCY4,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,ADRA2A,APLP1,CHRM5,CORT,DRD3,DRD4,FFAR3,FLNA,GABBR1,GNAI1,GNAI2,GNAI3,GNAL,GNAT3,GPR37,GPR37L1,GRIK3,GRM4,GRM7,GRM8,HTR1A,HTR1B,HTR1D,HTR1E,HTR1F,MCHR1,NPY1R,OPRK1,OPRL1,P2RY12,RGS1
GO:0007194	GO	BP	negative regulation of adenylate cyclase activity	ADRA2A,CCR2,DRD3,DRD4,EDNRB,GABBR1,GABBR2,GNAI2,GNAI3,GRM2,GRM3,LTB4R2,OPRM1,PALM,PRKCA
GO:0007200	GO	BP	phospholipase C-activating G-protein coupled receptor signaling pathway	ACTN2,ADRA2A,AGT,AGTR1,ANO1,CALCA,CCKAR,CCKBR,CHRM1,CHRM2,CXCR2,DRD1,DRD2,DRD5,ESR1,F2R,F2RL3,FPR1,GNA15,GRM1,GRM5,HOMER1,HRH1,HTR2C,LHCGR,LTB4R,MC3R,NMBR,NMUR1,NMUR2,OPRD1,OPRK1,OPRM1,P2RY11,P2RY4,P2RY6,PLCE1,PTH1R,TACR1
GO:0007202	GO	BP	activation of phospholipase C activity	ADCY1,ADCY2,ADCY3,ADCY4,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,ADRA1A,ADRBK1,ANG,AVPR1A,AVPR1B,C5AR1,CALM1,CAMK4,CREB1,EDNRA,EGFR,GNA15,GNAQ,GPR55,HTR2A,HTR2B,ITK,ITPR1,ITPR2,ITPR3,LPAR1,LPAR2,NGF,NMUR1,NTRK1,PDE1A,PDE1B,PDE1C,PLCB2,PLCG1,PRKACA,PRKACB,PRKACG,PRKAR1A,PRKAR1B,PRKAR2A,PRKAR2B,PRKCA,PRKCD,PRKCE,PRKCG,RASGRP4,S1PR4,SELE,TXK
