GO:0001845	GO	BP	phagolysosome assembly	Coro1a,Myo7a,P2rx7,Rab20,Rab34,Srpx,Tmem175	The process that results in the fusion of a phagosome, a vesicle formed by phagocytosis, with a lysosome.
GO:0001846	GO	MF	opsonin binding	Apcs,C1qbp,C4b,Cd93,Crp,Itgam,Itgav,Masp2,Phb,Ptx3	Interacting selectively and non-covalently with an opsonin, such as a complement component or antibody, deposited on the surface of a bacteria, virus, immune complex, or other particulate material.
GO:0001848	GO	MF	complement binding	Apcs,C1qbp,C4b,Cd93,Cr2,Crp,Masp2,Phb,Ptx3	Interacting selectively and non-covalently with any component or product of the complement cascade.
GO:0001849	GO	MF	complement component C1q binding	Apcs,C1qbp,C4b,Cd93,Crp,Ptx3	Interacting selectively and non-covalently with the C1q component of the classical complement cascade.
GO:0001867	GO	BP	complement activation, lectin pathway	Krt1,Masp1,Masp2,Mbl1,Mbl2	Any process involved in the activation of any of the steps of the lectin pathway of the complement cascade which allows for the direct killing of microbes and the regulation of other immune processes.
GO:0001878	GO	BP	response to yeast	Ang,App,Camp,Cd209b,Elane,Mpo,Ncf1,Npy,Ptx3,Tac1,Vip	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus from a yeast species.
GO:0001881	GO	BP	receptor recycling	Als2,Arfgef2,Fam109a,Fam109b,Lmtk2,Rab11b,Rep15	The process that results in the return of receptor molecules to an active state and an active cellular location after they have been stimulated by a ligand. An active state is when the receptor is ready to receive a signal.
GO:0001885	GO	BP	endothelial cell development	Agt,Arhgef26,Ccm2,Clic4,Col18a1,Ctnnb1,Dmd,Eng,Ezr,F11r,F2rl1,Gpx1,Hapln2,Heg1,Hoxa13,Icam1,Id1,Lect1,Marveld2,Met,Mllt4,Msn,Myadm,Myd88,Pde2a,Pde4d,Plod3,Ppp1r16b,Ptprs,Rap1a,Rap1b,Rap2c,Rapgef1,Rapgef2,Rapgef3,Rdx,Sox18,Stc1,Tjp1,Tjp2,Tnmd,Ubiad1,Vezf1,Wnt7a,Wnt7b	The progression of an endothelial cell over time, from its formation to the mature structure.
GO:0001886	GO	BP	endothelial cell morphogenesis	Arhgef26,Clic4,Col18a1,Heg1,Hoxa13,Id1,Lect1,Met,Plod3,Stc1,Tnmd	The change in form (cell shape and size) that occurs during the differentiation of an endothelial cell.
GO:0001889	GO	BP	liver development	Acadm,Ada,Ahr,Arf6,Atg7,Ccdc39,Ccdc40,Ccnd1,Cebpa,Cebpb,Cebpg,Cfc1,Cited2,Cul3,Dnaaf1,E2f7,E2f8,Foxm1,Gak,Gata6,Gli1,Hes1,Hgf,Hhex,Hlx,Hnf1a,Hnf1b,Icmt,Ift88,Jarid2,Jun,Klf1,Lsr,Man2a1,Med1,Met,Mki67,Mkl2,Nf1,Nodal,Notch1,Notch2,Nphp3,Onecut1,Onecut2,Pdx1,Pik3ca,Pkd1,Pkd2,Prkcsh,Prox1,Ptcd2,Rb1cc1,Rela,Rhbdd3,Rpgrip1l,Rps6ka1,Runx1,Sec63,Smad3,Smarca4,Sod2,Sox9,Sp1,Sp3,Sulf2,Taf10,Tet2,Tgfa,Tgfbr3,Upf2,Vwf,Xbp1,Zic3	The process whose specific outcome is the progression of the liver over time, from its formation to the mature structure. The liver is an exocrine gland which secretes bile and functions in metabolism of protein and carbohydrate and fat, synthesizes substances involved in the clotting of the blood, synthesizes vitamin A, detoxifies poisonous substances, stores glycogen, and breaks down worn-out erythrocytes.
GO:0001890	GO	BP	placenta development	Ada,Adm,Akt1,Alkbh1,Arid1a,Arnt,Ascl2,Birc2,Birc6,Bmpr2,Bptf,Ccnf,Cdh1,Cdkn1c,Cdx2,Cdx4,Cebpa,Cebpb,Cited1,Cited2,Csf2,Cts7,Cts8,Ctsb,Ctsl,Cul7,Cyr61,Dazap1,Dedd,Dlx3,Dnajb6,Dnmt3l,E2f7,E2f8,Egfr,Egln1,Eomes,Epas1,Epor,Erf,Esrrb,Esx1,Etnk2,Etv2,Fbxw8,Fgfr2,Fosl1,Foxd3,Fzd5,Gab1,Gata2,Gcm1,Ghrl,Ghsr,Gjb3,Gjb5,Gm27179,Grb2,Grhl2,Hand1,Hectd1,Hes1,Hey1,Hey2,Hif1a,Hnf1a,Hs6st1,Hsd17b2,Hsf1,Hsp90ab1,Htra1,Il10,Il11ra1,Itga4,Itgav,Junb,Krt19,Krt8,Lef1,Lep,Lhx3,Lhx4,Lif,Llgl2,Map2k1,Map3k4,Mapk1,Mapk14,Mdfi,Med1,Met,Ncoa1,Ncoa3,Ncoa6,Ndp,Nfe2,Nodal,Notch2,Nr2f2,Nsdhl,Ovol2,Pbrm1,Pcdh12,Pdgfb,Peg10,Phlda2,Pkd1,Pkd2,Plac1,Plcd1,Plcd3,Plg,Plk4,Ppard,Pparg,Prdm1,Prdx3,Ptgis,Ptgs2,Rbm15,Rbpj,Rps6,Rspo3,Rtcb,Rxra,Rxrb,Senp2,Serpine1,Setd2,Slc8a1,Snai1,Socs3,Sp1,Sp3,Spint1,Spint2,St14,Stk3,Stk4,Stox2,Syna,Tex19.1,Tfeb,Tmed2,Trim28,Ttpa,Vcam1,Vwf,Wnt2,Wnt7b,Zfat,Zfp36l1,Zfp568	The process whose specific outcome is the progression of the placenta over time, from its formation to the mature structure. The placenta is an organ of metabolic interchange between fetus and mother, partly of embryonic origin and partly of maternal origin.
GO:0001891	GO	CC	phagocytic cup	Abca7,Abl2,Aif1,Bin2,Coro1a,Gnb2l1,Lcp1,Megf10,Myo1g,Pear1,Rac1,Tnf	An invagination of the cell membrane formed by an actin dependent process during phagocytosis. Following internalization it is converted into a phagosome.
GO:0001892	GO	BP	embryonic placenta development	Adm,Akt1,Arnt,Ascl2,Birc6,Bptf,Cdkn1c,Cdx2,Cdx4,Cebpa,Cebpb,Cited1,Cited2,Csf2,Cts7,Cts8,Cyr61,Dnajb6,E2f7,E2f8,Egfr,Egln1,Eomes,Epas1,Erf,Esrrb,Esx1,Fbxw8,Fgfr2,Foxd3,Fzd5,Gab1,Gata2,Gcm1,Gjb5,Gm27179,Grb2,Grhl2,Hand1,Hectd1,Hes1,Hey1,Hey2,Hif1a,Hs6st1,Hsf1,Il10,Itga4,Itgav,Junb,Krt19,Krt8,Lef1,Lif,Llgl2,Map2k1,Mapk1,Mdfi,Med1,Ncoa1,Ncoa3,Ncoa6,Nfe2,Nodal,Nr2f2,Nsdhl,Ovol2,Pcdh12,Pdgfb,Pkd1,Pkd2,Plac1,Plcd1,Plcd3,Plg,Plk4,Prdm1,Rbpj,Rspo3,Senp2,Setd2,Slc8a1,Snai1,Socs3,Sp1,Sp3,Spint1,Spint2,St14,Stk3,Stk4,Syna,Tex19.1,Tfeb,Tmed2,Trim28,Ttpa,Vcam1,Wnt2,Wnt7b,Zfat,Zfp36l1,Zfp568	The embryonically driven process whose specific outcome is the progression of the placenta over time, from its formation to the mature structure. The placenta is an organ of metabolic interchange between fetus and mother, partly of embryonic origin and partly of maternal origin.
GO:0001893	GO	BP	maternal placenta development	Akt1,Bmpr2,Cdh1,Cited2,Ctsb,Ctsl,Dazap1,Dedd,Epor,Ghrl,Ghsr,Il11ra1,Junb,Lif,Nodal,Nr2f2,Prdm1,Prdx3,Ptgis,Ptgs2,Rxra,Rxrb,Stox2,Tmed2	Maternally driven process whose specific outcome is the progression of the placenta over time, from its formation to the mature structure. The placenta is an organ of metabolic interchange between fetus and mother, partly of embryonic origin and partly of maternal origin.
GO:0001894	GO	BP	tissue homeostasis	Abca12,Abca4,Acaca,Acp5,Add1,Adgrf5,Adrb2,Aipl1,Ankrd11,Bax,Bbs1,Bbs10,Bbs12,Bbs2,Bbs4,Bcl2,Cbl,Cd34,Cd7,Cdh23,Cdh3,Cdhr1,Cep290,Chmp4b,Cib2,Clcn3,Cln8,Clrn1,Cngb1,Col11a2,Col14a1,Col2a1,Col9a1,Coro1a,Crocc,Csf1,Ctgf,Ctnnb1,Ctsh,Cxadr,Cytl1,Dram2,Epas1,Ercc6,F2r,Flt3,Foxc1,Gata1,Gata2,Gcnt2,Gigyf2,Gnas,Gpr55,Hnf1a,Homer1,Homer2,Hoxa13,Ihh,Il20rb,Il7,Ildr2,Iqcb1,Kcnj1,Kdr,Klhl10,Kmt2a,Kras,Lca5,Ldb1,Ldb2,Lipa,Lpcat1,Lrrk1,Mak,Map1a,Mdm1,Mkks,Mks1,Muc13,Muc2,Muc5ac,Napsa,Ncdn,Nod2,Nox4,Nphp3,Nphp4,P2rx7,Pcdh15,Pde6a,Pdgfrb,Poc1b,Prdm14,Prdx5,Prlh,Prom1,Pth,Pth1r,Pthlh,Ptk2b,Ptpn11,Rac1,Rac3,Rbp4,Rho,Rp1,Rp1l1,Rpa1,Rpe65,Sash3,Scx,Sftpd,Smo,Sod1,Sox9,Spata7,Src,Srf,Stk11,Strap,Tex15,Tlr4,Tlr9,Tnfsf11,Tpp1,Traf6,Trim32,Tub,Tulp1,Ush1c,Ush1g,Vegfa,Vhl,Vps54,Vsig1,Wdr36	A homeostatic process involved in the maintenance of an internal steady state within a defined tissue of an organism, including control of cellular proliferation and death and control of metabolic function.
GO:0001895	GO	BP	retina homeostasis	Abca4,Aipl1,Bbs1,Bbs10,Bbs12,Bbs2,Bbs4,Cdh23,Cdh3,Cdhr1,Cep290,Cib2,Clcn3,Cln8,Clrn1,Cngb1,Crocc,Dram2,Ercc6,Iqcb1,Lca5,Mak,Map1a,Mdm1,Mkks,Nphp3,Nphp4,Pcdh15,Pde6a,Poc1b,Prom1,Rho,Rp1,Rp1l1,Rpe65,Sod1,Spata7,Tub,Tulp1,Ush1c,Ush1g,Vhl,Wdr36	A tissue homeostatic process involved in the maintenance of an internal equilibrium within the retina of the eye, including control of cellular proliferation and death and control of metabolic function.
GO:0001906	GO	BP	cell killing	Alb,Bad,Bcl2l11,Camp,Cebpg,Coro1a,Ctsc,Ctsg,Ctsh,Elane,Emp2,Fcgr1,Fcgr3,Gzmb,Lyst,Mbl1,Mbl2,Ncf1,Prdx1,Ptpn6,Rab27a,Raet1d,Raet1e,Rnf19b,Serpinb9,Stx11,Stxbp2,Trem1,Trem3,Tusc2,Ulbp1,Unc13d	Any process in an organism that results in the killing of its own cells or those of another organism, including in some cases the death of the other organism. Killing here refers to the induction of death in one cell by another cell, not cell-autonomous death due to internal or other environmental conditions.
GO:0001909	GO	BP	leukocyte mediated cytotoxicity	Cebpg,Coro1a,Ctsc,Ctsg,Ctsh,Elane,Emp2,Fcgr1,Fcgr3,Gzmb,Lyst,Ncf1,Prdx1,Ptpn6,Rab27a,Raet1d,Raet1e,Rnf19b,Serpinb9,Stx11,Stxbp2,Trem1,Trem3,Tusc2,Ulbp1,Unc13d	The directed killing of a target cell by a leukocyte.
GO:0001910	GO	BP	regulation of leukocyte mediated cytotoxicity	Ager,Ap1g1,Arrb2,B2m,Cadm1,Cd1d1,Cd1d2,Cd226,Clec2d,Crtam,Cxcl1,Cxcl5,F2rl1,Fadd,H2-D1,H2-K1,H2-M3,H2-T23,Havcr2,Il12a,Il12b,Il21,Il23a,Il7r,Klrb1b,Klrb1c,Klre1,Klrk1,Lag3,Lamp1,Lep,Lgals9,P2rx7,Pik3r6,Pnp,Ppp3cb,Ptprc,Pvrl2,Rasgrp1,Ripk3,Serpinb3a,Serpinb9,Sh2d1a,Sh2d1b2,Slamf6,Stap1,Stat5a,Stat5b,Stx7,Tap2,Ulbp1,Vav1,Xcl1	Any process that modulates the frequency, rate, or extent of leukocyte mediated cytotoxicity.
GO:0001911	GO	BP	negative regulation of leukocyte mediated cytotoxicity	Arrb2,Clec2d,H2-T23,Havcr2,Il7r,Klrb1b,Lgals9,Ppp3cb,Ptprc,Serpinb3a,Serpinb9,Sh2d1b2	Any process that stops, prevents, or reduces the rate of leukocyte mediated cytotoxicity.
GO:0001912	GO	BP	positive regulation of leukocyte mediated cytotoxicity	Ap1g1,B2m,Cadm1,Cd1d1,Cd1d2,Cd226,Crtam,Cxcl1,F2rl1,Fadd,H2-D1,H2-K1,H2-M3,H2-T23,Il12a,Il12b,Il21,Il23a,Klrb1c,Klre1,Klrk1,Lag3,Lamp1,P2rx7,Pnp,Ptprc,Pvrl2,Rasgrp1,Sh2d1a,Sh2d1b2,Slamf6,Stap1,Stat5a,Stat5b,Stx7,Tap2,Ulbp1,Vav1,Xcl1	Any process that activates or increases the frequency, rate or extent of leukocyte mediated cytotoxicity.
GO:0001913	GO	BP	T cell mediated cytotoxicity	Ctsc,Ctsh,Emp2,Gzmb,Rab27a,Raet1e,Serpinb9,Stx11	The directed killing of a target cell by a T cell through the release of granules containing cytotoxic mediators or through the engagement of death receptors.
GO:0001914	GO	BP	regulation of T cell mediated cytotoxicity	Ager,B2m,Cd1d1,Cd1d2,Fadd,H2-D1,H2-K1,H2-M3,H2-T23,Il12a,Il12b,Il23a,Il7r,P2rx7,Pnp,Ppp3cb,Ptprc,Pvrl2,Ripk3,Stx7,Tap2,Xcl1	Any process that modulates the frequency, rate, or extent of T cell mediated cytotoxicity.
GO:0001916	GO	BP	positive regulation of T cell mediated cytotoxicity	B2m,Cd1d1,Cd1d2,Fadd,H2-D1,H2-K1,H2-M3,H2-T23,Il12a,Il12b,Il23a,P2rx7,Pnp,Ptprc,Pvrl2,Stx7,Tap2,Xcl1	Any process that activates or increases the frequency, rate or extent of T cell mediated cytotoxicity.
GO:0001917	GO	CC	photoreceptor inner segment	Aipl1,Arr3,Bbs4,Cdh23,Cib2,Crocc,Dnm1,Dnm2,Dnm3,Dram2,Eno2,Gnat1,Gnat2,Gnb5,Mak,Myo3a,Myo3b,Myo7a,Rdh11,Rgs9,Rho,Rp1,Sag,Shank2,Sptbn2,Tulp1,Ush1c,Ush1g	The inner segment of a vertebrate photoreceptor containing mitochondria, ribosomes and membranes where opsin molecules are assembled and passed to be part of the outer segment discs.
GO:0001919	GO	BP	regulation of receptor recycling	Ache,Ap1ar,Bves,Chmp5,Dab2,Ece1,Kif16b,Lamtor1,Nsf,Optn,Pcsk9,Psen1,Psen2,Ramp3,Scrib,Snca,Tbc1d16,Vamp3	Any process that modulates the frequency, rate, or extent of receptor recycling.
GO:0001921	GO	BP	positive regulation of receptor recycling	Bves,Dab2,Ece1,Nsf,Psen1,Psen2,Ramp3,Scrib,Snca,Vamp3	Any process that activates or increases the frequency, rate or extent of receptor recycling.
GO:0001922	GO	BP	B-1 B cell homeostasis	Abl1,Ahr,Hif1a,Sh2b2,Tnfaip3	The process of regulating the proliferation and elimination of B cells of the B-1 subset such that the total number of B-1 B cells within a whole or part of an organism is stable over time in the absence of an outside stimulus. B-1 B cells are a distinct subset of B cells characterized as being CD5 positive, found predominantly in the peritoneum, pleural cavities, and spleen, and enriched for self-reactivity.
GO:0001931	GO	CC	uropod	Ezr,Flot1,Flot2,Icam2,Msn,Myh9,Pip5k1b,Scimp,Selplg,Spn	A membrane projection with related cytoskeletal components at the trailing edge of a cell in the process of migrating or being activated, found on the opposite side of the cell from the leading edge or immunological synapse, respectively.
GO:0001935	GO	BP	endothelial cell proliferation	Apoa1,Bmp4,Bmper,Bmpr2,Cd34,Dlg1,Ern1,Hmgb1,Itgb1bp1,Loxl2,Nrarp,Pik3cb,Prkx,Scarb1,Sema5a,Tek,Thap1,Vegfa,Xbp1	The multiplication or reproduction of endothelial cells, resulting in the expansion of a cell population. Endothelial cells are thin flattened cells which line the inside surfaces of body cavities, blood vessels, and lymph vessels, making up the endothelium.
GO:0001936	GO	BP	regulation of endothelial cell proliferation	Acvrl1,Aggf1,Aimp1,Akt1,Aldh1a2,Ang,Apoe,Apoh,Atoh8,Atp5a1,Atpif1,Bmp2,Bmp4,Bmp6,Bmpr2,Cav1,Cav2,Ccl11,Ccl24,Ccr3,Cdh13,Cxcr3,Dll4,Ecm1,Egfl7,Egr3,Eng,F3,Fgf2,Fgfr3,Flt4,Gdf2,Ghrl,Hmgb2,Htr2b,Itgb3,Jun,Kdr,Krit1,Lect1,Lep,Lrg1,Mydgf,Nf1,Nr2f2,Nr4a1,Nrarp,Pdcd10,Pdcd6,Pdcl3,Pdgfb,Plxnb3,Pold4,Ppp1r16b,Prkca,Prkd1,Prkd2,Prox1,Ptprm,Rgcc,Scg2,Sema5a,Sirt1,Sparc,Stat1,Sulf1,Synj2bp,Tek,Tgfbr1,Thbs1,Thbs4,Tnmd,Vash1,Vash2,Vegfa,Vegfb,Wnt5a,Xdh	Any process that modulates the frequency, rate, or extent of endothelial cell proliferation.
GO:0001937	GO	BP	negative regulation of endothelial cell proliferation	Acvrl1,Aimp1,Apoe,Apoh,Atoh8,Atp5a1,Atpif1,Cav1,Cav2,Cxcr3,Dll4,Eng,Gdf2,Ghrl,Krit1,Lect1,Nf1,Nr2f2,Pdcd10,Ptprm,Rgcc,Sparc,Stat1,Sulf1,Synj2bp,Tgfbr1,Thbs1,Tnmd,Vash1,Xdh	Any process that stops, prevents, or reduces the rate or extent of endothelial cell proliferation.
GO:0001938	GO	BP	positive regulation of endothelial cell proliferation	Acvrl1,Aggf1,Akt1,Ang,Bmp2,Bmp4,Bmp6,Bmpr2,Cav2,Ccl11,Ccl24,Ccr3,Cdh13,Ecm1,Egfl7,Egr3,F3,Fgf2,Fgfr3,Flt4,Gdf2,Hmgb2,Htr2b,Itgb3,Jun,Kdr,Lrg1,Mydgf,Nf1,Nr4a1,Nrarp,Pdcd6,Pdcl3,Pdgfb,Plxnb3,Pold4,Ppp1r16b,Prkca,Prkd1,Prkd2,Prox1,Scg2,Sema5a,Sirt1,Tgfbr1,Thbs4,Vash2,Vegfa,Vegfb,Wnt5a	Any process that activates or increases the rate or extent of endothelial cell proliferation.
GO:0001939	GO	CC	female pronucleus	Akap8,Cbx1,Ccna2,Dppa3,Rif1,Slc2a1,Tbp,Tet3	The pronucleus originating from the ovum that is being fertilized.
GO:0001940	GO	CC	male pronucleus	Cbx1,Ccna2,Dppa3,Rif1,Tbp,Tet3	The pronucleus originating from the spermatozoa that was involved in fertilization.
GO:0001941	GO	BP	postsynaptic membrane organization	Apoe,Cdh2,Chrnb1,Colq,Dlg4,Dnaja3,Dvl1,Etv5,Fnta,Gdnf,Glra3,Glrb,Gphn,Lrp4,Lrrc4,Lrrtm4,Magi2,Musk,Nlgn1,Nlgn2,Nlgn3,Nrxn1,Reln,Rer1,Shank3	A process which results in the assembly, arrangement of constituent parts, or disassembly of a postsynaptic membrane, the specialized area of membrane facing the presynaptic membrane on the tip of the nerve ending and separated from it by a minute cleft (the synaptic cleft).
GO:0001942	GO	BP	hair follicle development	Aars,Acvr1b,Alx4,Apc,Apcdd1,Atp7a,Bcl2,Cd109,Cdc42,Celsr1,Ctnnb1,Ctsl,Dbi,Dicer1,Dkk1,Dnase1l2,Dsg4,Eda,Edar,Edaradd,Egfr,Ercc2,Fgf10,Fgf7,Fgfr2,Foxe1,Foxn1,Foxq1,Fst,Fuz,Fzd6,Gnas,Gsdma3,Hdac1,Hdac2,Hoxc13,Igfbp5,Inhba,Intu,Krt17,Krt25,Krt27,Krt71,Krtap21-1,Lama5,Ldb1,Ldb2,Lgr4,Lgr5,Lhx2,Lrp4,Ngfr,Notch1,Nsdhl,Pdgfa,Psen2,Rbpj,Rela,Runx1,Runx3,Sav1,Shh,Smo,Snai1,Sos1,Sostdc1,Sox18,Sox21,Sox9,Tfap2c,Tgfb2,Tmem79,Tnfrsf19,Trps1,Vangl2,Wnt10a,Zdhhc21	The process whose specific outcome is the progression of the hair follicle over time, from its formation to the mature structure. A hair follicle is a tube-like opening in the epidermis where the hair shaft develops and into which the sebaceous glands open.
GO:0001945	GO	BP	lymph vessel development	Acvr2b,Acvrl1,Bmpr2,Ccbe1,Efnb2,Flt4,Foxc1,Foxc2,Heg1,Kdr,Nfatc1,Nr2f2,Pdpn,Pkd1,Ppp3cb,Prox1,Ptpn14,Sox18,Syk,Tbx1,Tmem204,Vegfa	The process whose specific outcome is the progression of a lymph vessel over time, from its formation to the mature structure.
GO:0001946	GO	BP	lymphangiogenesis	Acvr2b,Acvrl1,Bmpr2,Ccbe1,Flt4,Foxc2,Nfatc1,Pdpn,Ppp3cb,Prox1,Ptpn14,Sox18,Vegfa	Lymph vessel formation when new vessels emerge from the proliferation of pre-existing vessels.
GO:0001947	GO	BP	heart looping	Aldh1a2,Arl13b,C2cd3,Ccdc103,Ccdc39,Ccdc40,Cfc1,Cited2,Cluap1,Dll1,Dnaaf1,Eng,Fgf8,Folr1,Foxh1,Foxn4,Gata4,Gja1,Hand1,Hand2,Hif1a,Ift172,Ift52,Ift57,Ihh,Kdm2a,Kif3a,Lbx1,Lrp6,Mef2c,Mesp1,Mib1,Mical2,Nkx2-5,Nodal,Notch1,Notch2,Noto,Nphp3,Ovol2,Pkd2,Psen1,Rbpj,Setdb2,Shh,Smad3,Smo,Sox17,Srf,Stil,Sufu,Tbx2,Tbx20,Tbx3,Tmed2,Vangl2,Wnt3a,Wnt5a,Zic3	The tube morphogenesis process in which the primitive heart tube loops asymmetrically. This looping brings the primitive heart chambers into alignment preceding their future integration. Heart looping begins with dextral-looping and ends when the main regional divisions of the mature heart and primordium of the great arterial trunks become established preceeding septation.
GO:0001948	GO	MF	glycoprotein binding	Ace2,Agr2,Agr3,Agrn,Apoh,Azgp1,B2m,Bbc3,Bmpr1a,Bmpr1b,Calr,Cd4,Cdh1,Cfh,Clasp1,Clasp2,Cntn1,Cntn2,Col5a1,Comp,Ctsb,Ctsk,Ctss,Dmd,Erlec1,F7,Fbxo17,Fbxo2,Fbxo27,Fbxo6,Flna,Foxred2,Fyn,Grem1,Gyltl1b,Hfe2,Hpse2,Hrg,Hspa5,Ide,Igf2r,Itga3,Itgam,Itgb2,Lck,Ldlr,Lman2,Lrrk2,Lrrtm4,Map2,Nid1,Os9,Pip,Pla2g2d,Psg17,Psg23,Ptprc,Rasa1,Rgma,Selp,Sema5a,Serpina1a,Serpina1b,Serpina1c,Serpina1d,Serpina1e,Shb,Shh,Slit2,Stx1a,Tfr2,Tfrc,Tgfa,Tgfb1,Vcl,Vim,Vldlr,Vwf	Interacting selectively and non-covalently with a glycoprotein, a protein that contains covalently bound glycose (monosaccharide) residues. These also include proteoglycans.
GO:0001952	GO	BP	regulation of cell-matrix adhesion	Acer2,Acvrl1,Adam15,Apod,Arhgap6,Bcas3,Bcl2,Bcl6,Cask,Ccl21a,Ccl25,Ccl28,Cd36,Cdh13,Cdk6,Cdkn2a,Cib1,Clasp1,Clasp2,Col16a1,Coro1c,Csf1,Dapk3,Ddr1,Dlc1,Dmd,Dmtn,Efna5,Emp2,Epb41l5,Epha1,Epha3,Fmn1,Gpm6b,Grem1,Gsk3b,Hoxa7,Hrg,Itgb1bp1,Itgb3,Kdr,Lims1,Macf1,Mink1,Myf5,Myoc,Nf1,Ninj1,Onecut1,Onecut2,Phldb2,Pik3cb,Pik3r1,Plau,Plekha2,Plet1,Ppm1f,Pten,Ptk2,Ptk2b,Ptprj,Rac1,Rasa1,Rcc2,Rhod,Rock1,S100a10,Sema3e,Serpine1,Tdgf1,Tek,Thbs1,Tsc1,Utrn,Vegfa,Vegfc,Wdpcp,Wnt4	Any process that modulates the frequency, rate or extent of attachment of a cell to the extracellular matrix.
GO:0001953	GO	BP	negative regulation of cell-matrix adhesion	Acer2,Acvrl1,Adam15,Apod,Arhgap6,Bcas3,Bcl6,Cask,Cdkn2a,Clasp2,Coro1c,Dlc1,Dmtn,Hoxa7,Itgb1bp1,Myoc,Nf1,Phldb2,Pik3r1,Plet1,Pten,Rasa1,Rcc2,Sema3e,Serpine1,Thbs1	Any process that stops, prevents, or reduces the rate or extent of cell adhesion to the extracellular matrix.
GO:0001954	GO	BP	positive regulation of cell-matrix adhesion	Ccl21a,Ccl25,Ccl28,Cd36,Cdh13,Cdk6,Cib1,Col16a1,Csf1,Dmd,Emp2,Epb41l5,Epha1,Fmn1,Gsk3b,Hrg,Itgb1bp1,Itgb3,Kdr,Lims1,Myoc,Ninj1,Plekha2,Ppm1f,Ptk2b,Ptprj,Rac1,Rock1,S100a10,Tdgf1,Tek,Tsc1,Utrn,Vegfa,Vegfc,Wnt4	Any process that activates or increases the rate or extent of cell adhesion to an extracellular matrix.
GO:0001955	GO	BP	blood vessel maturation	Ankrd17,Cdh5,Ddit3,Lyl1,Mmp2,Reck,S1pr1	A developmental process, independent of morphogenetic (shape) change, that is required for a blood vessel to attain its fully functional state.
GO:0001956	GO	BP	positive regulation of neurotransmitter secretion	Dtnbp1,Gper1,Nlgn1,Rab3gap1,Snca,Stx1a,Stx1b,Unc13a,Unc13b	Any process that activates or increases the frequency, rate or extent of the regulated release of a neurotransmitter.
GO:0001957	GO	BP	intramembranous ossification	Axin2,Col1a1,Fgf18,Mmp2,Mn1	Direct ossification that occurs within mesenchyme or an accumulation of relatively unspecialized cells.
GO:0001958	GO	BP	endochondral ossification	Alpl,Bmp4,Bmp6,Cbs,Col1a1,Col2a1,Csgalnact1,Dlx5,Fgf18,Gnas,Hspg2,Impad1,Inppl1,Mef2c,Mef2d,Mmp13,Mmp14,Mmp16,Nab1,Nab2,Pex7,Phospho1,Pthlh,Runx2,Scx,Sik3	Replacement ossification wherein bone tissue replaces cartilage.
GO:0001959	GO	BP	regulation of cytokine-mediated signaling pathway	Adar,Adipoq,Angpt1,Apoa1,Axl,Cactin,Cav1,Ccl5,Cd74,Cdc37,Cpne1,Crebrf,Csf1,Dnaja3,Ecm1,F2rl1,Fadd,Gas6,Gfi1,Hipk1,Hpx,Il1rn,Il6st,Irak1,Irak2,Irak3,Irf3,Irf7,Lsm14a,Mavs,Med1,Mul1,Nlrc5,Nol3,Nr1h4,Padi2,Pafah1b1,Palm3,Park2,Peli3,Pias4,Pparg,Ptpn2,Ptprc,Pycard,Rabgef1,Rffl,Ripk2,Robo1,Sharpin,Sigirr,Slit2,Slit3,Sphk1,Stap1,Syk,Ticam2,Traf2,Traip,Trem2,Trim32,Trim6,Txk,Ube2k,Vrk2,Wnt5a,Zbp1	Any process that modulates the frequency, rate or extent of the cytokine mediated signaling pathway.
GO:0001960	GO	BP	negative regulation of cytokine-mediated signaling pathway	Adar,Adipoq,Apoa1,Cactin,Cav1,Ccl5,Dnaja3,Ecm1,F2rl1,Gas6,Il1rn,Il6st,Irak3,Mul1,Nlrc5,Nol3,Nr1h4,Padi2,Palm3,Peli3,Pias4,Pparg,Ptpn2,Ptprc,Rabgef1,Rffl,Robo1,Sigirr,Slit2,Slit3,Stap1,Traip	Any process that stops, prevents, or reduces the frequency, rate or extent of the cytokine mediated signaling pathway.
GO:0001961	GO	BP	positive regulation of cytokine-mediated signaling pathway	Axl,Cd74,Cpne1,Crebrf,Csf1,Fadd,Gas6,Gfi1,Hpx,Irf3,Irf7,Lsm14a,Mavs,Med1,Nlrc5,Pafah1b1,Park2,Ripk2,Ticam2,Traf2,Trem2,Trim32,Trim6,Txk,Ube2k,Wnt5a,Zbp1	Any process that activates or increases the frequency, rate or extent of a cytokine mediated signaling pathway.
GO:0001963	GO	BP	synaptic transmission, dopaminergic	Adora2a,Cdk5,Crh,Crhbp,Drd1,Park2,Park7,Rasd2,Snca,Th	The process of communication from a neuron to another neuron across a synapse using the neurotransmitter dopamine.
GO:0001964	GO	BP	startle response	Csmd1,Ctnna2,Drd2,Drd3,Dvl1,Fabp7,Glra1,Glrb,Grid2,Grin1,Grin2a,Grin2b,Grin2d,Grin3a,Kcna1,Mecp2,Npas1,Npas3,Nrg1,Nrxn1,Park2,Pcdh15,Penk,Pten,Slc6a3,Slitrk6,Ucn	An action or movement due to the application of a sudden unexpected stimulus.
GO:0001965	GO	MF	G-protein alpha-subunit binding	F2r,F2rl1,Htr2b,Oprm1,Pkd1l2	Interacting selectively and non-covalently with a G-protein alpha subunit. The alpha subunit binds a guanine nucleotide.
